"IRIS";"COM";"TYP_IRIS";"MODIF_IRIS";"LAB_IRIS";"P19_LOG";"P19_RP";"P19_RSECOCC";"P19_LOGVAC";"P19_MAISON";"P19_APPART";"P19_RP_1P";"P19_RP_2P";"P19_RP_3P";"P19_RP_4P";"P19_RP_5PP";"P19_NBPI_RP";"P19_RPMAISON";"P19_NBPI_RPMAISON";"P19_RPAPPART";"P19_NBPI_RPAPPART";"P19_RP_M30M2";"P19_RP_3040M2";"P19_RP_4060M2";"P19_RP_6080M2";"P19_RP_80100M2";"P19_RP_100120M2";"P19_RP_120M2P";"P19_RP_ACHTOT";"P19_RP_ACH19";"P19_RP_ACH45";"P19_RP_ACH70";"P19_RP_ACH90";"P19_RP_ACH05";"P19_RP_ACH15";"P19_RPMAISON_ACHTOT";"P19_RPMAISON_ACH19";"P19_RPMAISON_ACH45";"P19_RPMAISON_ACH70";"P19_RPMAISON_ACH90";"P19_RPMAISON_ACH05";"P19_RPMAISON_ACH15";"P19_RPAPPART_ACHTOT";"P19_RPAPPART_ACH19";"P19_RPAPPART_ACH45";"P19_RPAPPART_ACH70";"P19_RPAPPART_ACH90";"P19_RPAPPART_ACH05";"P19_RPAPPART_ACH15";"P19_MEN";"P19_MEN_ANEM0002";"P19_MEN_ANEM0204";"P19_MEN_ANEM0509";"P19_MEN_ANEM10P";"P19_PMEN";"P19_PMEN_ANEM0002";"P19_PMEN_ANEM0204";"P19_PMEN_ANEM0509";"P19_PMEN_ANEM10P";"P19_NBPI_RP_ANEM0002";"P19_NBPI_RP_ANEM0204";"P19_NBPI_RP_ANEM0509";"P19_NBPI_RP_ANEM10P";"P19_RP_PROP";"P19_RP_LOC";"P19_RP_LOCHLMV";"P19_RP_GRAT";"P19_NPER_RP";"P19_NPER_RP_PROP";"P19_NPER_RP_LOC";"P19_NPER_RP_LOCHLMV";"P19_NPER_RP_GRAT";"P19_ANEM_RP";"P19_ANEM_RP_PROP";"P19_ANEM_RP_LOC";"P19_ANEM_RP_LOCHLMV";"P19_ANEM_RP_GRAT";"P19_RP_SDB";"P19_RP_CCCOLL";"P19_RP_CCIND";"P19_RP_CINDELEC";"P19_RP_ELEC";"P19_RP_EAUCH";"P19_RP_BDWC";"P19_RP_CHOS";"P19_RP_CLIM";"P19_RP_TTEGOU";"P19_RP_GARL";"P19_RP_VOIT1P";"P19_RP_VOIT1";"P19_RP_VOIT2P";"P19_RP_HABFOR";"P19_RP_CASE";"P19_RP_MIBOIS";"P19_RP_MIDUR";"C19_RP_HSTU1P";"C19_RP_HSTU1P_SUROCC"
"800210101";"80021";"A";0;"3";292,812813911049;278,475751551347;0;14,3370623597014;244,355007194307;48,4578067167416;1,09244428803644;27,6033768728626;46,7703487044638;59,645418513557;143,364163172427;1239,25963086222;244,355007194307;1135,89082360707;34,1207443570402;103,36880725514;4,45564725616218;3,31115312888813;29,8230004471939;67,6456423773824;82,7182938607646;46,6738019513148;43,8482125296412;252,257088638473;67,5896525375026;23,2489614079295;25,5191099960026;74,8539847149043;38,7010360504955;22,344343931638;229,060787161797;67,5896525375026;23,2489614079295;15,5856506093382;68,1796286178904;32,1125500574981;22,344343931638;23,1963014766757;0;0;9,9334593866644;6,67435609701387;6,58848599299746;0;278,475751551347;14,9033998324288;85,8747946131642;18,8952746981883;158,802282407566;631,459317473789;22,5505098486839;196,947840976001;65,1660227446786;346,794943904425;61,7658113775963;319,572980847038;102,32751493997;755,593323697611;200,108202719742;75,0560144963434;22,9413300487653;3,31153433526207;631,459317473789;473,927174933313;150,909073869952;65,5466572821865;6,62306867052414;4896,46030177048;4262,21936152595;534,894910186667;43,6977715214577;99,3460300578622;273,013682431897;31,8841871481036;177,825832910159;55,3956363716698;NA;NA;NA;NA;NA;NA;179,857123047736;246,46877726156;134,664724015342;111,804053246218;NA;NA;NA;NA;277,383307263311;1,09244428803644
"800210201";"80021";"H";0;"2";730,999728993477;699,308367047891;7,05051694749451;24,6408449980924;91,8862358841262;639,113493109351;28,2586866256244;136,996012105591;138,490836431119;202,73315564654;192,829676239016;2531,98735677134;88,3607744941146;374,09154966234;610,947592553776;2157,895807109;17,5357641896421;105,63451779306;156,791556369384;232,291761712544;162,248100563271;14,1568465305358;10,6498198894529;699,308367047891;0;17,667323831602;398,546407220228;269,976007402597;7,10592648299151;6,01270211047268;88,3607744941146;0;10,7083455456478;46,8267785405034;24,8129482974907;0;6,01270211047268;610,947592553776;0;6,95897828595429;351,719628679724;245,163059105106;7,10592648299151;0;699,308367047891;98,8222847268655;127,372538993922;127,473585817314;345,639957509789;1933,41055308412;306,666835043217;433,549428853886;308,331986377042;884,862302809978;349,66920975042;467,864506862406;381,581477383503;1332,87216277502;16,5890821817891;682,719284866101;665,037384144165;0;1933,41055308412;43,410469838865;1890,00008324526;1847,58495592147;0;9730,11418264017;571,945391614842;9158,16879102533;8725,42763504449;0;685,554842105112;599,093887706028;94,2389115432858;5,97556779857696;NA;NA;NA;NA;NA;NA;129,537035099272;378,626766402623;283,872604201629;94,7541622009941;NA;NA;NA;NA;678,155606905258;49,428844498673
"800210202";"80021";"H";0;"1";363,999873440594;326,575356710031;0;37,4245167305629;57,9413525417957;306,058520898798;0;29,3517323005807;88,1275733174454;94,026139830911;115,069911261094;1303,90083326457;57,9413525417957;273,629747332532;268,634004168235;1030,27108593204;0;0;87,8686659814137;93,4672060461215;120,176826422923;17,6261897317553;7,43646852781694;326,575356710031;3,70811203767122;0;197,939850964927;104,331842028139;3,7085389451228;16,8870127341712;57,9413525417957;3,70811203767122;0;28,9804980668953;15,6590167897408;0;9,59372564748838;268,634004168235;0;0;168,959352898032;88,6728252383979;3,7085389451228;7,29328708668278;326,575356710031;32,8816872918539;88,0779492316899;67,7470680709087;137,868652115578;998,495611132332;120,478076951802;256,630248619451;233,026062379161;388,361223181918;131,565221477293;324,311953439776;247,64829539093;600,375362956573;38,4262881527256;288,149068557305;269,760689978653;0;998,495611132332;93,8986575180651;904,596953614267;827,373372664411;0;4757,58429898412;1410,70514268041;3346,87915630371;3199,31558284538;0;311,950737134239;265,689084522486;48,9936572903757;8,12621300459763;NA;NA;NA;NA;NA;NA;38,0026774404479;172,92553572901;139,816316346288;33,109219382722;NA;NA;NA;NA;326,575356710031;44,0783971347294
"800210203";"80021";"H";0;"1";903,999670562666;850,083907842197;0;53,9157627204691;34,0106560264943;866,598371070099;13,6158732559109;74,3980102575216;302,234420972922;290,260896973394;169,574706382449;3176,16915961026;34,0106560264943;177,831432989171;812,68260834963;2988,16579622287;10,1719303982202;26,8572632435304;147,619557415145;396,956584801321;258,668445129819;6,58105122126569;3,22907563289645;850,083907842197;3,22907563289645;3,22907563289645;446,370038544444;349,146336091654;44,6654390826156;3,44394285769063;34,0106560264943;0;0;30,5667131688037;0;0;3,44394285769063;812,68260834963;3,22907563289645;3,22907563289645;412,412681909567;349,146336091654;44,6654390826156;0;850,083907842197;120,958549643954;228,869960914968;222,172502549863;278,082894733413;2623,49688161014;393,660952103484;780,039037556207;696,342962708325;753,453929242126;456,106531452196;871,476774534047;804,097589369665;1044,48826425435;0;850,083907842197;833,34722739495;0;2623,49688161014;0;2623,49688161014;2556,8732954875;0;8165,30571038277;0;8165,30571038277;7999,44236511153;0;823,283150836652;833,00519013912;17,0787177030778;0;NA;NA;NA;NA;NA;NA;94,4474800616223;453,767940313148;379,229077407251;74,5388629058977;NA;NA;NA;NA;839,85867805236;107,146018709082
"800210204";"80021";"H";0;"1";962,499644941505;916,197049358159;3,06696976821291;43,2356258151329;183,120106133545;777,33489308819;121,241977072675;261,112153052568;273,859559249068;168,979533557303;91,0038264265454;2610,82810763263;167,338027032976;661,787683526124;746,814376605413;1944,95113266697;4,08929143954;215,042961141462;222,94697185868;357,463524858662;81,6850204951127;19,626973029842;15,3423065348607;916,197049358159;29,2726860110132;91,3579479337842;499,831002922721;214,229928338282;61,7628677637681;19,7426163885904;167,338027032976;28,2503631511282;56,8177105165212;39,9855815650097;34,1999887147605;0,941334112427764;7,1430489731289;746,814376605413;1,022322859885;34,5402374172631;457,800775637942;180,029939623521;60,8215336513403;12,5995674154615;916,197049358159;103,424680171969;264,23984212383;186,405595161349;362,126931901012;1818,47257812325;207,221771177959;469,764229410164;424,200349395381;717,28622813975;293,090372513319;640,070505980576;521,233327077751;1156,43390206099;135,214119265541;777,835603208857;738,170756916191;3,14732688376081;1818,47257812325;328,052639032596;1480,97795843938;1390,84276778421;9,44198065128242;10007,3898783646;2827,81470053502;7170,13319717834;6874,67731866234;9,44198065128242;898,260201710395;622,482412339376;249,421064773163;38,1277714707315;NA;NA;NA;NA;NA;NA;197,824881434207;468,505366373666;392,214365628129;76,2910007455372;NA;NA;NA;NA;809,267592323874;74,5579770107698
"800210301";"80021";"H";0;"1";965,49967185249;846,755631312404;19,0863997084728;99,6576408316134;595,673565055471;365,775831710698;46,8628391156417;144,865330132118;217,776747315826;185,217256235501;252,033458513318;3088,97475409209;528,639834720031;2305,04983817465;315,078125869073;780,887245194139;28,4146199390386;39,5115736065212;221,092666768153;272,303692666679;147,070454321668;99,0912386945997;39,2713853157445;808,214124536303;92,8876002579941;145,157409617265;182,073787583845;65,5021311458176;110,637506974376;211,955688957004;522,501513814696;87,792878517876;141,870024663906;175,93546667851;62,4326173469041;15,1701380494746;39,3003885580253;285,712610721607;5,09472174011808;3,28738495335927;6,13832090533557;3,06951379891354;95,4673689249017;172,655300398979;846,755631312404;138,055077467846;253,793400041787;164,345341435163;290,561812367609;1808,32750523857;251,928964647199;531,691630338941;395,762649286148;628,944260966277;405,140055865961;786,800366260848;582,140814297782;1314,8935176675;431,659830541172;412,026640318564;93,0890834365912;3,06916045266779;1808,32750523857;924,729896261932;871,320967165962;304,507063919156;12,2766418106711;10893,9000374828;9366,86079644837;1517,8317596764;483,729470123422;9,20748135800336;800,535805570962;20,4478554528827;477,828124676714;313,982119452141;NA;NA;NA;NA;NA;NA;474,514919477672;689,483216990564;481,557510966058;207,925706024506;NA;NA;NA;NA;799,892792196762;51,9430299024032
"800210401";"80021";"H";0;"1";999,999637034702;936,599854677135;10,1241873745063;53,275594983061;721,78665080369;185,20688936719;107,297034920165;51,515330936645;175,288991752825;262,831752073605;339,666744993895;3621,51955237998;679,699695260983;2973,13237940925;163,89406255233;552,3626785558;104,168052401501;35,2207139073938;158,475343926712;303,274657777855;247,883045560804;47,0905043143566;40,4875367885123;903,114717465156;111,757584717573;80,5455400834103;229,301546122664;108,147630327225;77,2386363541505;296,123779860132;648,226823083075;108,172082635351;80,5455400834103;206,979390487529;95,4127888294415;57,8749439797885;99,242077067555;161,881797518258;3,58550208222223;0;22,3221556351348;12,7348414977839;19,363692374362;103,875605928755;936,599854677135;243,900117069404;248,614381873844;121,390140123905;322,695215609983;2155,02091457535;487,70149886409;586,369309989454;353,387507936446;727,562597785362;791,942118211153;857,330529555906;556,510338529176;1415,73656608374;436,694724219992;492,806039351696;115,920046807737;7,09909110544719;2155,02091457535;1019,40956520753;1122,41316676939;360,786856113666;13,1981825984293;11605,2129721529;9201,72797912112;2387,23726468683;1311,70136647597;16,2477283449204;893,021584468868;137,643432767248;616,5392143703;163,095747184249;NA;NA;NA;NA;NA;NA;460,378346168218;829,575675173656;547,843863160233;281,731812013423;NA;NA;NA;NA;839,450198276603;32,1305601091981
"800210501";"80021";"H";0;"1";2067,49926541308;1895,53660062939;17,7171947774661;154,245470006218;797,488065400336;1235,72309618618;145,963163642965;204,412097886893;587,255879370518;522,228363012834;435,677096716182;6807,60369443168;749,589990933087;3254,91747175448;1111,65850586975;3505,60724536118;177,741406242226;107,400258674643;495,298126002658;599,929515687312;302,448478150998;130,47998847439;82,2388273971653;1810,01934460003;102,16381396985;246,127216418098;549,456065626413;495,203689496694;161,516430086067;255,552129002904;746,657336002728;56,7681117603012;184,697925248363;268,834608519712;118,000566959183;36,4942515177972;81,861871997372;1029,07390477074;45,3957022095491;61,4292911697356;276,688938864999;376,203122925046;95,6665925958763;173,690257005532;1895,53660062939;420,591426848434;561,767808349446;348,040351820969;565,137013610543;3887,35099234828;770,430939079338;1094,04987780676;804,952920588017;1217,91725487416;1309,50671207643;1837,37280506959;1305,85958504563;2354,86459224003;588,343382535465;1026,68020416762;475,305118834984;280,513013926306;3887,35099234828;1313,33685272176;1957,11299507389;1015,15281866861;616,901144552631;18315,4888738303;10518,4368760481;6175,15908439819;4142,55872588551;1621,89291338398;1826,21039744374;350,993371407554;1206,7166000833;314,165086678116;NA;NA;NA;NA;NA;NA;821,995453905681;1496,03634868515;1030,14583929008;465,89050939507;NA;NA;NA;NA;1751,41602782603;62,205079349713
"800210602";"80021";"H";0;"1";1776,99940082382;1546,12114677729;65,9326641643585;164,945589882172;674,090252364466;1042,59225725741;454,07342604331;316,901283617928;361,659429971167;199,796949045325;213,690058099561;4243,42036487215;599,325737310567;2496,05483373944;898,424166277819;1692,05141255575;467,688525952684;191,533596254384;330,370416428153;305,409627607765;164,27551383496;53,4900028032874;33,3534638960568;1441,91544898585;176,641061588006;316,906969646917;283,872022019765;244,003345060982;211,093327179182;209,398723490996;594,475468829487;145,927989167073;208,066227441951;145,867128999507;47,6556787464839;36,7875625604192;10,1708819140525;803,99525520581;27,7266615750136;108,840742204966;132,108456341364;196,347666314498;149,444424155186;189,527304614782;1546,12114677729;527,104942178196;449,01916187145;179,898765319863;390,098277407783;2388,79018460118;681,496045594237;692,311005749228;356,50713828406;658,475994973653;1041,7112134256;1054,56798342704;591,286054247487;1555,85511377202;470,033882380667;1042,75664905413;74,6929173075742;33,3306153424953;2388,79018460118;854,597096022324;1483,14265819072;139,68570342001;51,0504303881395;14171,1573587881;10632,012906204;3271,6613353118;334,664332268665;267,483117272307;1491,71670837115;363,967188110842;744,512453233497;411,442485575665;NA;NA;NA;NA;NA;NA;467,575990970314;977,731582388024;765,245517319868;212,486065068157;NA;NA;NA;NA;1114,68654664874;44,4889698272105
"800210603";"80021";"H";0;"1";1218,99957463304;1097,62181987457;27,2313788226688;94,1463759358051;773,863939425436;418,527902207854;237,208266847952;141,593022345411;258,231543435508;232,376593261981;228,212393983717;3454,24652180073;689,210722271365;2784,26707680366;384,811066792685;646,379414186552;262,382932587721;102,46901483957;216,597274033319;324,465800615903;146,439032815678;29,771566413636;15,4961985687409;1088,7380198769;290,607133949294;309,767459299752;263,944228215779;75,438732837905;98,6497749989528;50,3306905752177;686,249569242665;209,916374163815;216,544645963801;182,2955494592;41,0662122568314;24,5808116379427;11,8459757610755;378,888419823716;80,6907597854797;90,2151123123074;61,0563489697031;34,3725205810736;74,0689633610102;38,4847148141423;1097,62181987457;354,944173871291;254,526553554511;138,375645269685;349,775447179081;1757,04094777711;547,454365957246;398,043381299038;219,012381687636;592,530818833194;901,466718395612;672,646744970782;433,010418881053;1447,12263955329;420,396334325207;645,736945512981;15,342693835958;31,4885400363808;1757,04094777711;718,671098302524;984,782775612225;24,2261529220572;53,5870738623642;13113,2305910545;10320,2805527902;2565,78705955177;224,15184161035;227,162978712461;1035,41425923633;76,8728439611813;621,988390602126;375,054512831742;NA;NA;NA;NA;NA;NA;197,064290707011;711,007912309703;586,018519684988;124,989392624716;NA;NA;NA;NA;882,661202758485;37,6954306653204
