"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"68","1",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","28","","RUE","PIERRE BROSSOLETTE","",NA,"",NA,0,"","","S646L-A","S646L","NOISY LE SEC28/30R BROSSOLETTE","",2,"C",30,2001,2001,2001,1,13,1,"93200199864046","12/11/2001",NA,NA,"10/2012","F","G","2052","1","S646L","NOISY LE SEC28/30R BROSSOLETTE",1,93053,"RUE PIERRE BROSSOLETTE",2154,660191.8,6865793.4,"HZ","0111","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"75","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","RUE","PONIATOWSKI","0536",NA,"",NA,0,"","","","","","",1,"C",25,1956,1969,1956,1,99,1,"93/1987/85/1231 126","30/12/1987",NA,NA,"01/1900","","","","","","",2,93053,"RUE PONIATOWSKI",2154,660559.7,6865516.9,"QP093021","0113","1135020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"90","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","4","","AVENUE","DU 18 AVRIL 1944","",NA,"",NA,0,"","","S623L-O","S623L","NOISY LE SEC LES FLEURS","",2,"C",20,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","D","E","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"AV DU 18 AVRIL 1944",2154,660140.74,6865297.54,"HZ","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"91","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","31","","RUE","HENRI BARBUSSE","",NA,"",NA,3,"","","S635L-A","S635L","NOISY LE SEC LES PETITS NOYERS","",2,"C",35,1995,1995,1995,1,12,1,"931993851231102","17/02/1994",NA,NA,"10/2012","C","D","2028","1","S635L","NOISY LE SEC LES PETITS NOYERS",1,93053,"RUE HENRI BARBUSSE",2154,660244.55,6865891.22,"HZ","0105","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"101","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","RUE","PONIATOWSKI","0538",NA,"",NA,1,"","","","","","",1,"C",26,1956,1973,1956,1,99,1,"93/1987/85/1231 126","30/12/1987",NA,NA,"","","","","","","",2,93053,"RUE PONIATOWSKI",2154,660559.7,6865516.9,"QP093021","0113","1135020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"106","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","RUE","PONIATOWSKI","0544",NA,"",NA,2,"","","","","","",1,"C",25,1956,1976,1956,1,99,1,"93/1987/85/1231 126","30/12/1987",NA,NA,"","","","","","","",2,93053,"RUE PONIATOWSKI",2154,660559.7,6865516.9,"QP093021","0113","1135020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"110","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","ALLEE","DES ROSES","",NA,"",NA,0,"","","S623L-F","S623L","NOISY LE SEC LES FLEURS","",1,"C",20,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","C","D","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"ALL DES ROSES",2154,660155.7,6865205.7,"QP093022","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"126","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","31","","RUE","HENRI BARBUSSE","",NA,"",NA,2,"","","S635L-A","S635L","NOISY LE SEC LES PETITS NOYERS","",2,"C",34,1995,1995,1995,1,12,1,"931993851231102","17/02/1994",NA,NA,"10/2012","C","D","2028","1","S635L","NOISY LE SEC LES PETITS NOYERS",1,93053,"RUE HENRI BARBUSSE",2154,660244.55,6865891.22,"HZ","0105","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"189","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","ALLEE","DES VIOLETTES","",NA,"",NA,0,"","","S623L-A","S623L","NOISY LE SEC LES FLEURS","",1,"C",26,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","D","D","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"ALL DES VIOLETTES",2154,660278.3,6865054.3,"QP093022","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"213","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","4","","AVENUE","DU 18 AVRIL 1944","",NA,"",NA,0,"","","S623L-O","S623L","NOISY LE SEC LES FLEURS","",2,"C",26,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","D","E","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"AV DU 18 AVRIL 1944",2154,660140.74,6865297.54,"HZ","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"223","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","3","","ALLEE","DES VIOLETTES","",NA,"",NA,0,"","","S623L-B","S623L","NOISY LE SEC LES FLEURS","",1,"C",25,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","D","D","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"ALL DES VIOLETTES",2154,660265.5,6865036.5,"QP093022","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"238","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","4","","AVENUE","DU 18 AVRIL 1944","",NA,"",NA,0,"","","S623L-O","S623L","NOISY LE SEC LES FLEURS","",2,"C",26,1966,1966,1966,1,99,1,"93/1997/85-1231/076 BIS","28/11/1997",NA,NA,"04/2019","D","E","2012","1","S623L","NOISY LE SEC LES FLEURS",1,93053,"AV DU 18 AVRIL 1944",2154,660140.74,6865297.54,"HZ","0114","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"241","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","28","","RUE","DE BREMENT","",NA,"",NA,2,"","","S638L-A","S638L","NOISY LE SEC LE CLOS POUTRET","",1,"C",29,1988,1988,1988,1,12,1,"93198579444143","04/11/1985",NA,NA,"09/2012","C","D","2019","1","S638L","NOISY LE SEC LE CLOS POUTRET",1,93053,"RUE DE BREMENT",2154,659978.98,6865614.38,"QP093020","0111","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"243","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","31","","RUE","HENRI BARBUSSE","",NA,"",NA,0,"","","S635L-A","S635L","NOISY LE SEC LES PETITS NOYERS","",2,"C",35,1995,1995,1995,1,12,1,"931993851231102","17/02/1994",NA,NA,"10/2012","C","D","2028","1","S635L","NOISY LE SEC LES PETITS NOYERS",1,93053,"RUE HENRI BARBUSSE",2154,660244.55,6865891.22,"HZ","0105","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"250","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","31","","RUE","HENRI BARBUSSE","",NA,"",NA,1,"","","S635L-A","S635L","NOISY LE SEC LES PETITS NOYERS","",2,"C",35,1995,1995,1995,1,12,1,"931993851231102","17/02/1994",NA,NA,"10/2012","C","D","2028","1","S635L","NOISY LE SEC LES PETITS NOYERS",1,93053,"RUE HENRI BARBUSSE",2154,660244.55,6865891.22,"HZ","0105","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"257","1",49,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","7","","ALLEE","DE LA MADELEINE","",NA,"",NA,0,"","","S633L-E","S633L","NOISY LE SEC PIERRE SEMARD","",2,"C",28,1979,1979,1979,1,49,1,"93/1977/77-948/3/001","31/10/1977",NA,NA,"09/2012","C","D","2011","1","S633L","NOISY LE SEC PIERRE SEMARD",2,93053,"ALL DE LA MADELEINE",2154,660064.1,6866223.1,"HZ","0106","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"271","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","1","","RUE","PONIATOWSKI","0555",NA,"",NA,3,"","","","","","",1,"C",26,1956,1971,1956,1,99,1,"93/1987/85/1231 126","30/12/1987",NA,NA,"","","","","","","",2,93053,"RUE PONIATOWSKI",2154,660559.7,6865516.9,"QP093021","0113","1135020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"293","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","41","","SENTE","SAINT MARTIN","",NA,"",NA,0,"","","S618L-C","S618L","NOISY LE SEC FONTAINE","",1,"C",29,1957,1957,1957,1,99,1,"93/1993/85-1231/130","27/12/1993",NA,NA,"09/2012","D","E","2008","1","S618L","NOISY LE SEC FONTAINE",1,93053,"SEN SAINT MARTIN",2154,660166.89,6865073.33,"QP093022","0114","HZ","CSZ","HZ","",NA,11,NA,1,1,1,NA,1,2017,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"316","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93053,93130,"Noisy-le-Sec","3","","ALLEE","D ANJOU","",NA,"",NA,4,"","","S617L-R","S617L","NOISY LE SEC AVENIR","",1,"C",27,1959,1959,1959,1,99,1,"93/1998/85-1231/049","26/10/1998",NA,NA,"04/2017","C","D","2013","1","S617L","NOISY LE SEC AVENIR",1,93053,"ALL D ANJOU",2154,660260.4,6864824.9,"QP093022","0108","1135010","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
